STATION,NAME,DATE,PRCP,TMAX,TMIN
USC00054388,"JOHN MARTIN DAM, CO US",2/7/14,0,17,1
USC00054388,"JOHN MARTIN DAM, CO US",2/8/14,0,21,3
USC00054388,"JOHN MARTIN DAM, CO US",2/9/14,0,42,9
USC00054388,"JOHN MARTIN DAM, CO US",2/10/14,0,18,14
USC00054388,"JOHN MARTIN DAM, CO US",2/11/14,0.08,20,3
USC00054388,"JOHN MARTIN DAM, CO US",2/12/14,0,32,7
USC00054388,"JOHN MARTIN DAM, CO US",2/13/14,0,42,20
USC00054388,"JOHN MARTIN DAM, CO US",2/14/14,0,53,10
USC00054388,"JOHN MARTIN DAM, CO US",2/15/14,0,49,28
USC00054388,"JOHN MARTIN DAM, CO US",2/16/14,0,57,31
USC00054388,"JOHN MARTIN DAM, CO US",2/17/14,0,64,31
USC00054388,"JOHN MARTIN DAM, CO US",2/18/14,0,66,35
USC00054388,"JOHN MARTIN DAM, CO US",2/19/14,0,72,32
USC00054388,"JOHN MARTIN DAM, CO US",2/20/14,0,66,29
USC00054388,"JOHN MARTIN DAM, CO US",2/21/14,0,43,22
USC00054388,"JOHN MARTIN DAM, CO US",2/22/14,0,59,26
USC00054388,"JOHN MARTIN DAM, CO US",2/23/14,0,59,27
USC00054388,"JOHN MARTIN DAM, CO US",2/24/14,0,43,23
USC00054388,"JOHN MARTIN DAM, CO US",2/25/14,0,50,22
USC00054388,"JOHN MARTIN DAM, CO US",2/26/14,0,38,10
USC00054388,"JOHN MARTIN DAM, CO US",2/27/14,0,49,17
USC00054388,"JOHN MARTIN DAM, CO US",2/28/14,0,61,23
USC00054388,"JOHN MARTIN DAM, CO US",3/1/14,0,69,24
USC00054388,"JOHN MARTIN DAM, CO US",3/2/14,0,35,7
USC00054388,"JOHN MARTIN DAM, CO US",3/3/14,0.01,14,-3
USC00054388,"JOHN MARTIN DAM, CO US",3/4/14,0,40,6
USC00054388,"JOHN MARTIN DAM, CO US",3/5/14,0,63,27
USC00054388,"JOHN MARTIN DAM, CO US",3/6/14,0,59,28
USC00054388,"JOHN MARTIN DAM, CO US",3/7/14,0,75,28
USC00054388,"JOHN MARTIN DAM, CO US",3/8/14,0.01,56,31
USC00054388,"JOHN MARTIN DAM, CO US",3/9/14,0,53,30
USC00054388,"JOHN MARTIN DAM, CO US",3/10/14,0,73,32
USC00054388,"JOHN MARTIN DAM, CO US",3/11/14,0,79,33
USC00054388,"JOHN MARTIN DAM, CO US",3/12/14,0,57,26
USC00054388,"JOHN MARTIN DAM, CO US",3/13/14,0,56,20
USC00054388,"JOHN MARTIN DAM, CO US",3/14/14,0,70,21
USC00054388,"JOHN MARTIN DAM, CO US",3/15/14,0,61,37
USC00054388,"JOHN MARTIN DAM, CO US",3/16/14,0,61,33
USC00054388,"JOHN MARTIN DAM, CO US",3/17/14,0,55,33
USC00054388,"JOHN MARTIN DAM, CO US",3/18/14,0,78,35
USC00054388,"JOHN MARTIN DAM, CO US",3/19/14,0,47,21
USC00054388,"JOHN MARTIN DAM, CO US",3/20/14,0,59,26
USC00054388,"JOHN MARTIN DAM, CO US",3/21/14,0,74,31
USC00054388,"JOHN MARTIN DAM, CO US",3/22/14,0,56,28
USC00054388,"JOHN MARTIN DAM, CO US",3/23/14,0,51,22
USC00054388,"JOHN MARTIN DAM, CO US",3/24/14,0,59,23
USC00054388,"JOHN MARTIN DAM, CO US",3/25/14,0,50,22
USC00054388,"JOHN MARTIN DAM, CO US",3/26/14,0,62,26
USC00054388,"JOHN MARTIN DAM, CO US",3/27/14,0,78,32
USC00054388,"JOHN MARTIN DAM, CO US",3/28/14,0.06,62,31
USC00054388,"JOHN MARTIN DAM, CO US",3/29/14,0,60,24
USC00054388,"JOHN MARTIN DAM, CO US",3/30/14,0,72,31
USC00054388,"JOHN MARTIN DAM, CO US",3/31/14,0,77,46
USC00054388,"JOHN MARTIN DAM, CO US",4/1/14,0,69,29
USC00054388,"JOHN MARTIN DAM, CO US",4/2/14,0,73,31
USC00054388,"JOHN MARTIN DAM, CO US",4/3/14,0,68,34
USC00054388,"JOHN MARTIN DAM, CO US",4/4/14,0.24,45,29
USC00054388,"JOHN MARTIN DAM, CO US",4/5/14,0,58,29
USC00054388,"JOHN MARTIN DAM, CO US",4/6/14,0.03,57,31
USC00054388,"JOHN MARTIN DAM, CO US",4/7/14,0,60,37
USC00054388,"JOHN MARTIN DAM, CO US",4/8/14,0,58,36
USC00054388,"JOHN MARTIN DAM, CO US",4/9/14,0,72,39
USC00054388,"JOHN MARTIN DAM, CO US",4/10/14,0,84,41
USC00054388,"JOHN MARTIN DAM, CO US",4/11/14,0,71,39
USC00054388,"JOHN MARTIN DAM, CO US",4/12/14,0,81,44
USC00054388,"JOHN MARTIN DAM, CO US",4/13/14,0,82,43
USC00054388,"JOHN MARTIN DAM, CO US",4/14/14,0.09,46,23
USC00054388,"JOHN MARTIN DAM, CO US",4/15/14,0,46,25
USC00054388,"JOHN MARTIN DAM, CO US",4/16/14,0,71,34
USC00054388,"JOHN MARTIN DAM, CO US",4/17/14,0.21,66,39
USC00054388,"JOHN MARTIN DAM, CO US",4/18/14,0,58,36
USC00054388,"JOHN MARTIN DAM, CO US",4/19/14,0,80,42
USC00054388,"JOHN MARTIN DAM, CO US",4/20/14,0,81,49
USC00054388,"JOHN MARTIN DAM, CO US",4/21/14,0,72,48
USC00054388,"JOHN MARTIN DAM, CO US",4/22/14,0,74,45
USC00054388,"JOHN MARTIN DAM, CO US",4/23/14,0,86,59
USC00054388,"JOHN MARTIN DAM, CO US",4/24/14,0.07,88,41
USC00054388,"JOHN MARTIN DAM, CO US",4/25/14,0,69,43
USC00054388,"JOHN MARTIN DAM, CO US",4/26/14,0,78,46
USC00054388,"JOHN MARTIN DAM, CO US",4/27/14,0,89,37
USC00054388,"JOHN MARTIN DAM, CO US",4/28/14,0.36,49,39
USC00054388,"JOHN MARTIN DAM, CO US",4/29/14,0,62,44
USC00054388,"JOHN MARTIN DAM, CO US",4/30/14,0,54,34
USC00054388,"JOHN MARTIN DAM, CO US",5/1/14,0,58,39
USC00054388,"JOHN MARTIN DAM, CO US",5/2/14,0,63,34
USC00054388,"JOHN MARTIN DAM, CO US",5/3/14,0,78,34
USC00054388,"JOHN MARTIN DAM, CO US",5/4/14,0,78,34
USC00054388,"JOHN MARTIN DAM, CO US",5/5/14,0,89,49
USC00054388,"JOHN MARTIN DAM, CO US",5/6/14,0,88,50
USC00054388,"JOHN MARTIN DAM, CO US",5/7/14,0,88,47
USC00054388,"JOHN MARTIN DAM, CO US",5/8/14,0,87,47
USC00054388,"JOHN MARTIN DAM, CO US",5/9/14,0.01,69,35
USC00054388,"JOHN MARTIN DAM, CO US",5/10/14,0,76,42
USC00054388,"JOHN MARTIN DAM, CO US",5/11/14,0,82,50
USC00054388,"JOHN MARTIN DAM, CO US",5/12/14,0.09,66,34
USC00054388,"JOHN MARTIN DAM, CO US",5/13/14,0,52,35
USC00054388,"JOHN MARTIN DAM, CO US",5/14/14,0,57,33
USC00054388,"JOHN MARTIN DAM, CO US",5/15/14,0,66,41
USC00054388,"JOHN MARTIN DAM, CO US",5/16/14,0,69,39
USC00054388,"JOHN MARTIN DAM, CO US",5/17/14,0.05,85,51
USC00054388,"JOHN MARTIN DAM, CO US",5/18/14,0,84,49
USC00054388,"JOHN MARTIN DAM, CO US",5/19/14,0,92,60
USC00054388,"JOHN MARTIN DAM, CO US",5/20/14,0,96,56
USC00054388,"JOHN MARTIN DAM, CO US",5/21/14,0,89,55
USC00054388,"JOHN MARTIN DAM, CO US",5/22/14,0,82,50
USC00054388,"JOHN MARTIN DAM, CO US",5/23/14,0,81,54
USC00054388,"JOHN MARTIN DAM, CO US",5/24/14,0.01,71,57
USC00054388,"JOHN MARTIN DAM, CO US",5/25/14,0,76,51
USC00054388,"JOHN MARTIN DAM, CO US",5/26/14,0,84,55
USC00054388,"JOHN MARTIN DAM, CO US",5/27/14,0,81,52
USC00054388,"JOHN MARTIN DAM, CO US",5/28/14,0,88,52
USC00054388,"JOHN MARTIN DAM, CO US",5/29/14,0,92,50
USC00054388,"JOHN MARTIN DAM, CO US",5/30/14,0,95,64
USC00054388,"JOHN MARTIN DAM, CO US",5/31/14,0,93,59
USC00054388,"JOHN MARTIN DAM, CO US",6/1/14,1.64,94,63
USC00054388,"JOHN MARTIN DAM, CO US",6/2/14,0,98,60
USC00054388,"JOHN MARTIN DAM, CO US",6/3/14,0,84,62
USC00054388,"JOHN MARTIN DAM, CO US",6/4/14,0,100,61
USC00054388,"JOHN MARTIN DAM, CO US",6/5/14,0.01,87,59
USC00054388,"JOHN MARTIN DAM, CO US",6/6/14,0,83,60
USC00054388,"JOHN MARTIN DAM, CO US",6/7/14,0,86,55
USC00054388,"JOHN MARTIN DAM, CO US",6/8/14,0,77,56
USC00054388,"JOHN MARTIN DAM, CO US",6/9/14,0.46,88,59
USC00054388,"JOHN MARTIN DAM, CO US",6/10/14,0.02,72,43
USC00054388,"JOHN MARTIN DAM, CO US",6/11/14,0,88,56
USC00054388,"JOHN MARTIN DAM, CO US",6/12/14,0,93,54
USC00054388,"JOHN MARTIN DAM, CO US",6/13/14,0,77,53
USC00054388,"JOHN MARTIN DAM, CO US",6/14/14,0,96,58
USC00054388,"JOHN MARTIN DAM, CO US",6/15/14,0,98,48
USC00054388,"JOHN MARTIN DAM, CO US",6/16/14,0,85,60
USC00054388,"JOHN MARTIN DAM, CO US",6/17/14,0,100,68
USC00054388,"JOHN MARTIN DAM, CO US",6/18/14,0,100,66
USC00054388,"JOHN MARTIN DAM, CO US",6/19/14,0,97,49
USC00054388,"JOHN MARTIN DAM, CO US",6/20/14,0,89,61
USC00054388,"JOHN MARTIN DAM, CO US",6/21/14,0,101,65
USC00054388,"JOHN MARTIN DAM, CO US",6/22/14,0,97,64
USC00054388,"JOHN MARTIN DAM, CO US",6/23/14,0.06,94,54
USC00054388,"JOHN MARTIN DAM, CO US",6/24/14,0.23,85,60
USC00054388,"JOHN MARTIN DAM, CO US",6/25/14,0.02,93,60
USC00054388,"JOHN MARTIN DAM, CO US",6/26/14,0,93,63
USC00054388,"JOHN MARTIN DAM, CO US",6/27/14,0,101,65
USC00054388,"JOHN MARTIN DAM, CO US",6/28/14,0,93,56
USC00054388,"JOHN MARTIN DAM, CO US",6/29/14,0,93,64
USC00054388,"JOHN MARTIN DAM, CO US",6/30/14,0,101,65
USC00054388,"JOHN MARTIN DAM, CO US",7/1/14,0.14,103,60
USC00054388,"JOHN MARTIN DAM, CO US",7/2/14,0,84,59
USC00054388,"JOHN MARTIN DAM, CO US",7/3/14,0,81,62
USC00054388,"JOHN MARTIN DAM, CO US",7/4/14,0,98,61
USC00054388,"JOHN MARTIN DAM, CO US",7/5/14,0,102,64
USC00054388,"JOHN MARTIN DAM, CO US",7/6/14,0,98,63
USC00054388,"JOHN MARTIN DAM, CO US",7/7/14,0,104,64
USC00054388,"JOHN MARTIN DAM, CO US",7/8/14,0.01,106,63
USC00054388,"JOHN MARTIN DAM, CO US",7/9/14,0,88,64
USC00054388,"JOHN MARTIN DAM, CO US",7/10/14,0,99,62
USC00054388,"JOHN MARTIN DAM, CO US",7/11/14,0,103,70
USC00054388,"JOHN MARTIN DAM, CO US",7/12/14,0,104,68
USC00054388,"JOHN MARTIN DAM, CO US",7/13/14,1.35,98,65
USC00054388,"JOHN MARTIN DAM, CO US",7/14/14,0.02,95,50
USC00054388,"JOHN MARTIN DAM, CO US",7/15/14,0,89,50
USC00054388,"JOHN MARTIN DAM, CO US",7/16/14,0,74,56
USC00054388,"JOHN MARTIN DAM, CO US",7/17/14,0.08,79,52
USC00054388,"JOHN MARTIN DAM, CO US",7/18/14,0,75,54
USC00054388,"JOHN MARTIN DAM, CO US",7/19/14,0,93,57
USC00054388,"JOHN MARTIN DAM, CO US",7/20/14,0,99,63
USC00054388,"JOHN MARTIN DAM, CO US",7/21/14,0,101,63
USC00054388,"JOHN MARTIN DAM, CO US",7/22/14,0,102,68
USC00054388,"JOHN MARTIN DAM, CO US",7/23/14,0,100,65
USC00054388,"JOHN MARTIN DAM, CO US",7/24/14,0,99,62
USC00054388,"JOHN MARTIN DAM, CO US",7/25/14,0,105,72
USC00054388,"JOHN MARTIN DAM, CO US",7/26/14,0,104,66
USC00054388,"JOHN MARTIN DAM, CO US",7/27/14,0,101,64
USC00054388,"JOHN MARTIN DAM, CO US",7/28/14,0.02,85,68
USC00054388,"JOHN MARTIN DAM, CO US",7/29/14,0,84,65
USC00054388,"JOHN MARTIN DAM, CO US",7/30/14,0.7,90,61
USC00054388,"JOHN MARTIN DAM, CO US",7/31/14,0.05,69,59
USC00054388,"JOHN MARTIN DAM, CO US",8/1/14,0,80,55
USC00054388,"JOHN MARTIN DAM, CO US",8/2/14,0,86,63
USC00054388,"JOHN MARTIN DAM, CO US",8/3/14,0,88,59
USC00054388,"JOHN MARTIN DAM, CO US",8/4/14,0,92,64
USC00054388,"JOHN MARTIN DAM, CO US",8/5/14,0,95,65
USC00054388,"JOHN MARTIN DAM, CO US",8/6/14,0.28,95,62
USC00054388,"JOHN MARTIN DAM, CO US",8/7/14,0,92,63
USC00054388,"JOHN MARTIN DAM, CO US",8/8/14,0.25,91,63
USC00054388,"JOHN MARTIN DAM, CO US",8/9/14,0,87,63
USC00054388,"JOHN MARTIN DAM, CO US",8/10/14,0,96,63
USC00054388,"JOHN MARTIN DAM, CO US",8/11/14,0,88,60
USC00054388,"JOHN MARTIN DAM, CO US",8/12/14,0,90,65
USC00054388,"JOHN MARTIN DAM, CO US",8/13/14,0,96,60
USC00054388,"JOHN MARTIN DAM, CO US",8/14/14,0,99,68
USC00054388,"JOHN MARTIN DAM, CO US",8/15/14,0,99,64
USC00054388,"JOHN MARTIN DAM, CO US",8/16/14,0,95,64
USC00054388,"JOHN MARTIN DAM, CO US",8/17/14,0,98,60
USC00054388,"JOHN MARTIN DAM, CO US",8/18/14,0,103,60
USC00054388,"JOHN MARTIN DAM, CO US",8/19/14,0,101,61
USC00054388,"JOHN MARTIN DAM, CO US",8/20/14,0,100,66
USC00054388,"JOHN MARTIN DAM, CO US",8/21/14,0.06,100,62
USC00054388,"JOHN MARTIN DAM, CO US",8/22/14,0,95,64
USC00054388,"JOHN MARTIN DAM, CO US",8/23/14,0.02,95,63
USC00054388,"JOHN MARTIN DAM, CO US",8/24/14,0,96,59
USC00054388,"JOHN MARTIN DAM, CO US",8/25/14,0,93,58
USC00054388,"JOHN MARTIN DAM, CO US",8/26/14,0.01,91,60
USC00054388,"JOHN MARTIN DAM, CO US",8/27/14,0.39,89,63
USC00054388,"JOHN MARTIN DAM, CO US",8/28/14,0,89,60
USC00054388,"JOHN MARTIN DAM, CO US",8/29/14,0,84,56
USC00054388,"JOHN MARTIN DAM, CO US",8/30/14,0,89,56
USC00054388,"JOHN MARTIN DAM, CO US",8/31/14,0,95,54
USC00054388,"JOHN MARTIN DAM, CO US",9/1/14,0,96,53
USC00054388,"JOHN MARTIN DAM, CO US",9/2/14,0,87,63
USC00054388,"JOHN MARTIN DAM, CO US",9/3/14,0,,
USC00054388,"JOHN MARTIN DAM, CO US",9/4/14,0,106,64
USC00054388,"JOHN MARTIN DAM, CO US",9/5/14,0,88,55
USC00054388,"JOHN MARTIN DAM, CO US",9/6/14,0,55,46
USC00054388,"JOHN MARTIN DAM, CO US",9/7/14,0,75,50
USC00054388,"JOHN MARTIN DAM, CO US",9/8/14,0,89,56
USC00054388,"JOHN MARTIN DAM, CO US",9/9/14,0,96,63
USC00054388,"JOHN MARTIN DAM, CO US",9/10/14,0,94,60
USC00054388,"JOHN MARTIN DAM, CO US",9/11/14,0,79,51
USC00054388,"JOHN MARTIN DAM, CO US",9/12/14,0.16,60,38
USC00054388,"JOHN MARTIN DAM, CO US",9/13/14,0,,
USC00054388,"JOHN MARTIN DAM, CO US",9/14/14,0,,
USC00054388,"JOHN MARTIN DAM, CO US",9/15/14,0,,
USC00054388,"JOHN MARTIN DAM, CO US",9/16/14,0,67,48
USC00054388,"JOHN MARTIN DAM, CO US",9/17/14,0,,
USC00054388,"JOHN MARTIN DAM, CO US",9/18/14,0,,
USC00054388,"JOHN MARTIN DAM, CO US",9/19/14,0,,
USC00054388,"JOHN MARTIN DAM, CO US",9/20/14,0,96,58
USC00054388,"JOHN MARTIN DAM, CO US",9/21/14,0,92,58
USC00054388,"JOHN MARTIN DAM, CO US",9/22/14,0,83,58
USC00054388,"JOHN MARTIN DAM, CO US",9/23/14,0,82,55
USC00054388,"JOHN MARTIN DAM, CO US",9/24/14,0,91,51
USC00054388,"JOHN MARTIN DAM, CO US",9/25/14,0,92,50
USC00054388,"JOHN MARTIN DAM, CO US",9/26/14,0,90,51
USC00054388,"JOHN MARTIN DAM, CO US",9/27/14,0,92,53
USC00054388,"JOHN MARTIN DAM, CO US",9/28/14,0,92,57
USC00054388,"JOHN MARTIN DAM, CO US",9/29/14,0,86,58
USC00054388,"JOHN MARTIN DAM, CO US",9/30/14,0.4,89,45
USC00054388,"JOHN MARTIN DAM, CO US",10/1/14,0,78,46
USC00054388,"JOHN MARTIN DAM, CO US",10/2/14,0,78,46
USC00054388,"JOHN MARTIN DAM, CO US",10/3/14,0,69,39
USC00054388,"JOHN MARTIN DAM, CO US",10/4/14,0,63,38
USC00054388,"JOHN MARTIN DAM, CO US",10/5/14,0,77,38
USC00054388,"JOHN MARTIN DAM, CO US",10/6/14,0,81,40
USC00054388,"JOHN MARTIN DAM, CO US",10/7/14,0,81,41
USC00054388,"JOHN MARTIN DAM, CO US",10/8/14,0,85,45
USC00054388,"JOHN MARTIN DAM, CO US",10/9/14,0,79,50
USC00054388,"JOHN MARTIN DAM, CO US",10/10/14,0.64,60,49
USC00054388,"JOHN MARTIN DAM, CO US",10/11/14,0.39,59,50
USC00054388,"JOHN MARTIN DAM, CO US",10/12/14,0,,
USC00054388,"JOHN MARTIN DAM, CO US",10/13/14,0,,
USC00054388,"JOHN MARTIN DAM, CO US",10/14/14,0,,
USC00054388,"JOHN MARTIN DAM, CO US",10/15/14,0,74,36
USC00054388,"JOHN MARTIN DAM, CO US",10/16/14,0,86,39
USC00054388,"JOHN MARTIN DAM, CO US",10/17/14,0,81,37
USC00054388,"JOHN MARTIN DAM, CO US",10/18/14,0,67,37
USC00054388,"JOHN MARTIN DAM, CO US",10/19/14,0,69,43
USC00054388,"JOHN MARTIN DAM, CO US",10/20/14,0,79,40
USC00054388,"JOHN MARTIN DAM, CO US",10/21/14,0,76,41
USC00054388,"JOHN MARTIN DAM, CO US",10/22/14,0,82,44
USC00054388,"JOHN MARTIN DAM, CO US",10/23/14,0,78,44
USC00054388,"JOHN MARTIN DAM, CO US",10/24/14,0,78,44
USC00054388,"JOHN MARTIN DAM, CO US",10/25/14,0,87,42
USC00054388,"JOHN MARTIN DAM, CO US",10/26/14,0,85,44
USC00054388,"JOHN MARTIN DAM, CO US",10/27/14,0,84,48
USC00054388,"JOHN MARTIN DAM, CO US",10/28/14,0,66,36
USC00054388,"JOHN MARTIN DAM, CO US",10/29/14,0,65,32
USC00054388,"JOHN MARTIN DAM, CO US",10/30/14,0,74,33
USC00054388,"JOHN MARTIN DAM, CO US",10/31/14,0,70,29
USC00054388,"JOHN MARTIN DAM, CO US",11/1/14,0,68,28
USC00054388,"JOHN MARTIN DAM, CO US",11/2/14,0,76,33
USC00054388,"JOHN MARTIN DAM, CO US",11/3/14,0.02,75,33
USC00054388,"JOHN MARTIN DAM, CO US",11/4/14,0,61,30
USC00054388,"JOHN MARTIN DAM, CO US",11/5/14,0,62,27
USC00054388,"JOHN MARTIN DAM, CO US",11/6/14,0,69,30
USC00054388,"JOHN MARTIN DAM, CO US",11/7/14,0,71,34
USC00054388,"JOHN MARTIN DAM, CO US",11/8/14,0,76,37
USC00054388,"JOHN MARTIN DAM, CO US",11/9/14,0,65,33
USC00054388,"JOHN MARTIN DAM, CO US",11/10/14,0,76,36
USC00054388,"JOHN MARTIN DAM, CO US",11/11/14,0,81,24
USC00054388,"JOHN MARTIN DAM, CO US",11/12/14,0.02,27,16
USC00054388,"JOHN MARTIN DAM, CO US",11/13/14,0.15,16,-9
USC00054388,"JOHN MARTIN DAM, CO US",11/14/14,0,16,2
USC00054388,"JOHN MARTIN DAM, CO US",11/15/14,0,28,3
USC00054388,"JOHN MARTIN DAM, CO US",11/16/14,0.1,36,3
USC00054388,"JOHN MARTIN DAM, CO US",11/17/14,0,31,5
USC00054388,"JOHN MARTIN DAM, CO US",11/18/14,0,34,5
USC00054388,"JOHN MARTIN DAM, CO US",11/19/14,0,48,6
USC00054388,"JOHN MARTIN DAM, CO US",11/20/14,0,52,21
USC00054388,"JOHN MARTIN DAM, CO US",11/21/14,0,54,24
USC00054388,"JOHN MARTIN DAM, CO US",11/22/14,0,53,23
USC00054388,"JOHN MARTIN DAM, CO US",11/23/14,0,65,24
USC00054388,"JOHN MARTIN DAM, CO US",11/24/14,0,48,35
USC00054388,"JOHN MARTIN DAM, CO US",11/25/14,0,51,18
USC00054388,"JOHN MARTIN DAM, CO US",11/26/14,0,53,21
USC00054388,"JOHN MARTIN DAM, CO US",11/27/14,0,48,20
USC00054388,"JOHN MARTIN DAM, CO US",11/28/14,0,64,25
USC00054388,"JOHN MARTIN DAM, CO US",11/29/14,0,76,35
USC00054388,"JOHN MARTIN DAM, CO US",11/30/14,0,73,34
USC00054388,"JOHN MARTIN DAM, CO US",12/1/14,0,39,16
USC00054388,"JOHN MARTIN DAM, CO US",12/2/14,0,48,13
USC00054388,"JOHN MARTIN DAM, CO US",12/3/14,0,,
USC00054388,"JOHN MARTIN DAM, CO US",12/4/14,0,45,21
USC00054388,"JOHN MARTIN DAM, CO US",12/5/14,0,48,27
USC00054388,"JOHN MARTIN DAM, CO US",12/6/14,0,66,28
USC00054388,"JOHN MARTIN DAM, CO US",12/7/14,0,54,25
USC00054388,"JOHN MARTIN DAM, CO US",12/8/14,0,65,28
USC00054388,"JOHN MARTIN DAM, CO US",12/9/14,0,65,22
USC00054388,"JOHN MARTIN DAM, CO US",12/10/14,0,52,20
USC00054388,"JOHN MARTIN DAM, CO US",12/11/14,0,64,22
USC00054388,"JOHN MARTIN DAM, CO US",12/12/14,0,62,17
USC00054388,"JOHN MARTIN DAM, CO US",12/13/14,0,53,19
USC00054388,"JOHN MARTIN DAM, CO US",12/14/14,0.68,52,33
USC00054388,"JOHN MARTIN DAM, CO US",12/15/14,0,50,31
USC00054388,"JOHN MARTIN DAM, CO US",12/16/14,0,53,20
USC00054388,"JOHN MARTIN DAM, CO US",12/17/14,0,41,21
USC00054388,"JOHN MARTIN DAM, CO US",12/18/14,0.02,30,19
USC00054388,"JOHN MARTIN DAM, CO US",12/19/14,0,44,21
USC00054388,"JOHN MARTIN DAM, CO US",12/20/14,0,45,21
USC00054388,"JOHN MARTIN DAM, CO US",12/21/14,0,43,24
USC00054388,"JOHN MARTIN DAM, CO US",12/22/14,0.01,52,27
USC00054388,"JOHN MARTIN DAM, CO US",12/23/14,0,48,31
USC00054388,"JOHN MARTIN DAM, CO US",12/24/14,0,45,18
USC00054388,"JOHN MARTIN DAM, CO US",12/25/14,0,48,20
USC00054388,"JOHN MARTIN DAM, CO US",12/26/14,0.02,58,24
USC00054388,"JOHN MARTIN DAM, CO US",12/27/14,0,26,8
USC00054388,"JOHN MARTIN DAM, CO US",12/28/14,0,31,9
USC00054388,"JOHN MARTIN DAM, CO US",12/29/14,0,40,11
USC00054388,"JOHN MARTIN DAM, CO US",12/30/14,0.05,25,3
USC00054388,"JOHN MARTIN DAM, CO US",12/31/14,0,8,-7
USC00054388,"JOHN MARTIN DAM, CO US",1/1/15,0,15,-3
USC00054388,"JOHN MARTIN DAM, CO US",1/2/15,0,32,4
USC00054388,"JOHN MARTIN DAM, CO US",1/3/15,0,33,6
USC00054388,"JOHN MARTIN DAM, CO US",1/4/15,0,35,-2
USC00054388,"JOHN MARTIN DAM, CO US",1/5/15,0,19,-3
USC00054388,"JOHN MARTIN DAM, CO US",1/6/15,0,39,4
USC00054388,"JOHN MARTIN DAM, CO US",1/7/15,0,49,16
USC00054388,"JOHN MARTIN DAM, CO US",1/8/15,0,23,15
USC00054388,"JOHN MARTIN DAM, CO US",1/9/15,0,55,19
USC00054388,"JOHN MARTIN DAM, CO US",1/10/15,0,29,17
USC00054388,"JOHN MARTIN DAM, CO US",1/11/15,0,38,20
USC00054388,"JOHN MARTIN DAM, CO US",1/12/15,0,52,20
USC00054388,"JOHN MARTIN DAM, CO US",1/13/15,0,25,15
USC00054388,"JOHN MARTIN DAM, CO US",1/14/15,0,33,17
USC00054388,"JOHN MARTIN DAM, CO US",1/15/15,0,42,20
USC00054388,"JOHN MARTIN DAM, CO US",1/16/15,0,55,21
USC00054388,"JOHN MARTIN DAM, CO US",1/17/15,0,63,21
USC00054388,"JOHN MARTIN DAM, CO US",1/18/15,0,58,25
USC00054388,"JOHN MARTIN DAM, CO US",1/19/15,0,66,26
USC00054388,"JOHN MARTIN DAM, CO US",1/20/15,0,62,28
USC00054388,"JOHN MARTIN DAM, CO US",1/21/15,0,55,31
USC00054388,"JOHN MARTIN DAM, CO US",1/22/15,0.12,36,7
USC00054388,"JOHN MARTIN DAM, CO US",1/23/15,0,34,0
USC00054388,"JOHN MARTIN DAM, CO US",1/24/15,0,41,3
USC00054388,"JOHN MARTIN DAM, CO US",1/25/15,0,49,25
USC00054388,"JOHN MARTIN DAM, CO US",1/26/15,0,56,28
USC00054388,"JOHN MARTIN DAM, CO US",1/27/15,0,68,29
USC00054388,"JOHN MARTIN DAM, CO US",1/28/15,0,76,33
USC00054388,"JOHN MARTIN DAM, CO US",1/29/15,0,70,34
USC00054388,"JOHN MARTIN DAM, CO US",1/30/15,0,43,36
USC00054388,"JOHN MARTIN DAM, CO US",1/31/15,0,44,27
USC00054388,"JOHN MARTIN DAM, CO US",2/1/15,0,44,27
USC00054388,"JOHN MARTIN DAM, CO US",2/2/15,0,37,18
USC00054388,"JOHN MARTIN DAM, CO US",2/3/15,0,53,18
USC00054388,"JOHN MARTIN DAM, CO US",2/4/15,0,69,28
USC00054388,"JOHN MARTIN DAM, CO US",2/5/15,0,30,18
USC00054388,"JOHN MARTIN DAM, CO US",2/6/15,0,61,20
USC00054388,"JOHN MARTIN DAM, CO US",2/7/15,0,77,32
USC00054388,"JOHN MARTIN DAM, CO US",2/8/15,0,77,33
USC00054388,"JOHN MARTIN DAM, CO US",2/9/15,0,73,28
USC00054388,"JOHN MARTIN DAM, CO US",2/10/15,0,74,28
USC00054388,"JOHN MARTIN DAM, CO US",2/11/15,0,69,36
USC00054388,"JOHN MARTIN DAM, CO US",2/12/15,0,51,25
USC00054388,"JOHN MARTIN DAM, CO US",2/13/15,0,64,28
USC00054388,"JOHN MARTIN DAM, CO US",2/14/15,0,69,31
USC00054388,"JOHN MARTIN DAM, CO US",2/15/15,0,74,23
USC00054388,"JOHN MARTIN DAM, CO US",2/16/15,0,34,22
USC00054388,"JOHN MARTIN DAM, CO US",2/17/15,0.18,42,18
USC00054388,"JOHN MARTIN DAM, CO US",2/18/15,0,44,16
USC00054388,"JOHN MARTIN DAM, CO US",2/19/15,0,52,18
USC00054388,"JOHN MARTIN DAM, CO US",2/20/15,0,65,21
USC00054388,"JOHN MARTIN DAM, CO US",2/21/15,0.24,39,21
USC00054388,"JOHN MARTIN DAM, CO US",2/22/15,0.23,22,12
USC00054388,"JOHN MARTIN DAM, CO US",2/23/15,0,13,10
USC00054388,"JOHN MARTIN DAM, CO US",2/24/15,0,20,3
USC00054388,"JOHN MARTIN DAM, CO US",2/25/15,0,41,18
USC00054388,"JOHN MARTIN DAM, CO US",2/26/15,0.13,50,15
