"STATION","NAME","DATE","PRCP","TMAX","TMIN","TOBS"
"USC00056205","OURAY NUMBER 2, CO US","2009-12-07","0.00","29","18","28"
"USC00056205","OURAY NUMBER 2, CO US","2009-12-08","0.27","31","25","25"
"USC00056205","OURAY NUMBER 2, CO US","2009-12-09","0.12","25","-3","-1"
"USC00056205","OURAY NUMBER 2, CO US","2009-12-10","0.00","18","-1","3"
"USC00056205","OURAY NUMBER 2, CO US","2009-12-11","0.00","24","2","14"
"USC00056205","OURAY NUMBER 2, CO US","2009-12-12","0.06","33","14","24"
"USC00056205","OURAY NUMBER 2, CO US","2009-12-13","0.00","35","24","33"
"USC00056205","OURAY NUMBER 2, CO US","2009-12-14","0.18","35","13","13"
"USC00056205","OURAY NUMBER 2, CO US","2009-12-15","0.00","32","9","10"
"USC00056205","OURAY NUMBER 2, CO US","2009-12-16","0.00","37","10","20"
"USC00056205","OURAY NUMBER 2, CO US","2009-12-17","0.00","43","19","19"
"USC00056205","OURAY NUMBER 2, CO US","2009-12-18","0.00","39","16","16"
"USC00056205","OURAY NUMBER 2, CO US","2009-12-19","0.00","32","6","8"
"USC00056205","OURAY NUMBER 2, CO US","2009-12-20","0.00","36","8","19"
"USC00056205","OURAY NUMBER 2, CO US","2009-12-21","0.00","42","8","28"
"USC00056205","OURAY NUMBER 2, CO US","2009-12-22","0.00","41","25","35"
"USC00056205","OURAY NUMBER 2, CO US","2009-12-23","0.00","38","21","24"
"USC00056205","OURAY NUMBER 2, CO US","2009-12-24","0.60","27","7","7"
"USC00056205","OURAY NUMBER 2, CO US","2009-12-25","0.00","18","4","12"
"USC00056205","OURAY NUMBER 2, CO US","2009-12-26","0.00","20","0","1"
"USC00056205","OURAY NUMBER 2, CO US","2009-12-27","0.00","17","1","5"
"USC00056205","OURAY NUMBER 2, CO US","2009-12-28","0.00","24","4","5"
"USC00056205","OURAY NUMBER 2, CO US","2009-12-29","0.00","29","5","18"
"USC00056205","OURAY NUMBER 2, CO US","2009-12-30","0.10","28","18","18"
"USC00056205","OURAY NUMBER 2, CO US","2009-12-31","0.32","24","13","13"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-01","0.00","22","8","17"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-02","0.00","36","17","30"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-03","0.00","35","12","13"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-04","0.00","29","9","12"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-05","0.00","33","12","19"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-06","0.00","41","19","26"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-07","0.00","41","22","22"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-08","0.00","27","3","4"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-09","0.00","29","4","15"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-10","0.00","38","13","20"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-11","0.00","38","14","14"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-12","0.00","42","13","19"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-13","0.00","44","18","22"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-14","0.00","46","21","25"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-15","0.00","36","15","19"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-16","0.00","38","18","23"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-17","0.00","42","22","26"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-18","0.00","46","20","23"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-19","0.00","38","22","29"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-20","0.10","35","24","29"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-21","0.00","34","20","29"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-22","0.37","36","29","29"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-23","0.10","35","14","16"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-24","0.10","28","16","18"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-25","0.00","26","8","9"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-26","0.00","36","7","14"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-27","0.00","37","14","23"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-28","0.00","37","20","23"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-29","0.02","33","23","26"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-30","0.00","35","13","16"
"USC00056205","OURAY NUMBER 2, CO US","2010-01-31","0.00","39","14","16"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-01","0.06","36","11","12"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-02","0.00","31","8","9"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-03","0.00","37","9","14"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-04","0.08","34","14","25"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-05","0.05","35","16","22"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-06","0.00","38","19","22"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-07","0.00","37","21","24"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-08","0.48","34","22","22"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-09","0.01","28","9","13"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-10","0.01","32","11","15"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-11","0.02","32","11","11"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-12","0.00","30","11","15"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-13","0.00","36","14","25"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-14","0.19","36","11","11"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-15","0.00","30","9","11"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-16","0.09","33","11","22"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-17","0.00","33","17","18"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-18","0.00","39","16","21"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-19","0.04","39","16","23"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-20","0.48","36","23","27"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-21","0.14","36","21","22"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-22","0.40","31","15","15"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-23","0.04","20","0","1"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-24","0.00","31","1","18"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-25","0.20","40","18","22"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-26","0.03","32","10","10"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-27","0.00","33","10","19"
"USC00056205","OURAY NUMBER 2, CO US","2010-02-28","0.00","43","19","29"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-01","0.04","43","19","27"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-02","0.00","39","18","20"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-03","0.00","43","20","26"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-04","0.00","47","26","38"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-05","0.03","49","20","23"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-06","0.00","36","16","18"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-07","0.00","45","18","38"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-08","0.32","49","28","29"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-09","0.24","31","19","19"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-10","0.22","37","19","26"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-11","0.58","32","21","21"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-12","0.01","30","14","14"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-13","0.00","42","14","24"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-14","0.05","50","24","30"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-15","0.33","32","15","16"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-16","0.00","40","15","24"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-17","0.00","47","22","22"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-18","0.00","54","22","31"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-19","0.01","56","31","32"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-20","1.16","32","15","15"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-21","0.00","27","14","17"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-22","0.00","45","14","27"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-23","0.00","53","14","25"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-24","0.68","38","23","23"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-25","0.02","36","17","19"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-26","0.00","49","18","32"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-27","0.71","38","22","22"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-28","0.07","32","16","18"
"USC00056205","OURAY NUMBER 2, CO US","2010-03-29","0.00","46","18",
"USC00056205","OURAY NUMBER 2, CO US","2010-03-30","0.00","55","35",
"USC00056205","OURAY NUMBER 2, CO US","2010-03-31","0.00","63","18","46"
"USC00056205","OURAY NUMBER 2, CO US","2010-04-01","0.08","47","34","34"
"USC00056205","OURAY NUMBER 2, CO US","2010-04-02","0.17","35","14","17"
"USC00056205","OURAY NUMBER 2, CO US","2010-04-03","0.05","30","17","28"
"USC00056205","OURAY NUMBER 2, CO US","2010-04-04","0.00","46","28","34"
"USC00056205","OURAY NUMBER 2, CO US","2010-04-05","0.00","55","32","42"
"USC00056205","OURAY NUMBER 2, CO US","2010-04-06","0.08","53","22","22"
"USC00056205","OURAY NUMBER 2, CO US","2010-04-07","0.04","32","19","20"
"USC00056205","OURAY NUMBER 2, CO US","2010-04-08","0.00","40","20","21"
"USC00056205","OURAY NUMBER 2, CO US","2010-04-09","0.00","51","21","30"
"USC00056205","OURAY NUMBER 2, CO US","2010-04-10","0.00","61","29","35"
"USC00056205","OURAY NUMBER 2, CO US","2010-04-11","0.00","60","34","40"
"USC00056205","OURAY NUMBER 2, CO US","2010-04-12","0.00","65","37","48"
"USC00056205","OURAY NUMBER 2, CO US","2010-04-13","0.00","65","33","33"
"USC00056205","OURAY NUMBER 2, CO US","2010-04-14","0.08","46","27","28"
"USC00056205","OURAY NUMBER 2, CO US","2010-04-15","0.00","62","27","34"
"USC00056205","OURAY NUMBER 2, CO US","2010-04-16","0.00","63","33","44"
"USC00056205","OURAY NUMBER 2, CO US","2010-04-17","0.20","68","33","39"
"USC00056205","OURAY NUMBER 2, CO US","2010-04-18","0.00","67","33","37"
"USC00056205","OURAY NUMBER 2, CO US","2010-04-19","0.00","61","37","42"
"USC00056205","OURAY NUMBER 2, CO US","2010-04-20","0.00","63","40","42"
"USC00056205","OURAY NUMBER 2, CO US","2010-04-21","0.00","64","41","49"
"USC00056205","OURAY NUMBER 2, CO US","2010-04-22","0.46","65","27","28"
"USC00056205","OURAY NUMBER 2, CO US","2010-04-23","0.28","46","27",
"USC00056205","OURAY NUMBER 2, CO US","2010-04-24","0.29","38","28",
"USC00056205","OURAY NUMBER 2, CO US","2010-04-25","0.00","49","30",
"USC00056205","OURAY NUMBER 2, CO US","2010-04-26","0.00","55","30",
"USC00056205","OURAY NUMBER 2, CO US","2010-04-27","0.00","55","33",
"USC00056205","OURAY NUMBER 2, CO US","2010-04-28","0.00","67","28","52"
"USC00056205","OURAY NUMBER 2, CO US","2010-04-29","0.00","65","32","32"
"USC00056205","OURAY NUMBER 2, CO US","2010-04-30","0.76","32","17","20"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-01","0.07","33","20","22"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-02","0.19","40","22","27"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-03","0.02","42","27","27"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-04","0.00","55","27","36"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-05","0.00","64","36","38"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-06","0.00","68","37","41"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-07","0.00","60","25","25"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-08","0.00","53","25","35"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-09","0.00","64","35","45"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-10","0.00","69","43","43"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-11","0.00","58","42","44"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-12","0.00","60","28","28"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-13","0.00","49","28","33"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-14","0.00","49","33","39"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-15","0.05","54","28","33"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-16","0.58","48","32","33"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-17","0.00","63","32","44"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-18","0.02","72","43","44"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-19","0.17","60","37","39"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-20","0.02","52","35","36"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-21","0.00","68","36","52"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-22","0.00","73","51","56"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-23","0.00","68","51","53"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-24","0.03","69","38","39"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-25","0.00","55","33","33"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-26","0.00","67","33","39"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-27","0.00","73","39","59"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-28","0.00","79","55","60"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-29","0.00","80","56","56"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-30","0.00","73","33","33"
"USC00056205","OURAY NUMBER 2, CO US","2010-05-31","0.00","68","33","42"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-01","0.00","76","42","43"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-02","0.00","74","43","50"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-03","0.00","68","46","48"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-04","0.00","76","47","49"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-05","0.00","82","49","51"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-06","0.00","82","51","54"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-07","0.00","89","54","60"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-08","0.00","84","52","53"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-09","0.00","83","52","53"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-10","0.00","87","53","56"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-11","0.00","80","52","53"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-12","0.04","77","45","47"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-13","0.59","54","39","39"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-14","0.08","62","38","42"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-15","0.31","53","37","37"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-16","0.00","72","37","57"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-17","0.00","77","43","44"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-18","0.00","75","42","54"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-19","0.00","81","49","54"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-20","0.00","81","50","56"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-21","0.00","81","48","52"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-22","0.00","81","50","50"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-23","0.00","81","45","45"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-24","0.00","81","43","55"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-25","0.00","85","55","61"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-26","0.00","81","57","60"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-27","0.09","74","48","49"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-28","0.02","74","49","51"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-29","0.02","79","50","55"
"USC00056205","OURAY NUMBER 2, CO US","2010-06-30","0.00","79","54","57"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-01","0.00","79","56","57"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-02","0.00","78","57","63"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-03","0.25","79","53","56"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-04","0.00","79","48","49"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-05","0.03","81","41","42"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-06","0.00","76","42","48"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-07","0.00","80","47","49"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-08","0.03","72","48","53"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-09","0.26","70","48","51"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-10","0.00","77","48","52"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-11","0.04","72","49","50"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-12","0.09","77","47","48"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-13","0.00","81","48","55"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-14","0.00","86","54","60"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-15","0.00","83","54","54"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-16","0.00","85","52","54"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-17","0.00","88","54","65"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-18","0.00","89","58","59"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-19","0.00","87","58","61"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-20","0.01","87","57","58"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-21","0.40","84","56","59"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-22","0.65","72","55","55"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-23","0.07","71","55","56"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-24","0.00","77","53","54"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-25","0.01","77","53","54"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-26","0.02","82","52","52"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-27","0.38","81","52","56"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-28","0.79","81","55","59"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-29","0.22","79","57","57"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-30","0.34","74","54","54"
"USC00056205","OURAY NUMBER 2, CO US","2010-07-31","0.39","77","54","55"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-01","0.13","76","54","57"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-02","0.18","68","56","57"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-03","0.45","68","54","55"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-04","0.03","73","52","52"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-05","0.39","76","49","49"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-06","0.16","68","49","50"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-07","0.00","71","50","54"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-08","0.08","74","54","55"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-09","0.02","71","52","55"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-10","0.02","75","50","56"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-11","0.00","77","51","53"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-12","0.40","77","51","53"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-13","0.08","78","45","46"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-14","0.00","78","45","49"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-15","0.00","81","48","52"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-16","0.00","81","50","65"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-17","0.49","75","49","50"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-18","0.00","78","50","52"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-19","0.06","81","52","55"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-20","0.27","75","45","46"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-21","0.00","72","46","52"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-22","0.00","78","51","60"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-23","0.00","81","57","61"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-24","0.08","73","48","49"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-25","0.00","76","47","51"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-26","0.00","78","51","52"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-27","0.00","80","51","57"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-28","0.00","78","52","55"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-29","0.00","71","55","60"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-30","0.07","76","52","52"
"USC00056205","OURAY NUMBER 2, CO US","2010-08-31","0.05","74","49","50"
"USC00056205","OURAY NUMBER 2, CO US","2010-09-01","0.00","74","46","46"
"USC00056205","OURAY NUMBER 2, CO US","2010-09-02","0.00","75","45","45"
"USC00056205","OURAY NUMBER 2, CO US","2010-09-03","0.00","75","45","47"
"USC00056205","OURAY NUMBER 2, CO US","2010-09-04","0.00","77","46","50"
"USC00056205","OURAY NUMBER 2, CO US","2010-09-05","0.00","79","49","51"
"USC00056205","OURAY NUMBER 2, CO US","2010-09-06","0.00","78","50","50"
"USC00056205","OURAY NUMBER 2, CO US","2010-09-07","0.00","72","44","47"
"USC00056205","OURAY NUMBER 2, CO US","2010-09-08","0.05","76","45","50"
"USC00056205","OURAY NUMBER 2, CO US","2010-09-09","0.10","63","49","57"
