STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",2/24/22,0.01,11,26,-1
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",2/25/22,0,17,37,1
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",2/26/22,0,25,46,8
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",2/27/22,0,31,63,9
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",2/28/22,0,41,65,23
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/1/22,0,45,72,21
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/2/22,0,50,77,27
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/3/22,0,52,78,27
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/4/22,0,49,71,29
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/5/22,0,51,64,31
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/6/22,0.51,28,31,9
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/7/22,0.06,19,27,11
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/8/22,0.01,24,39,11
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/9/22,0.01,26,32,15
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/10/22,0.03,14,18,4
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/11/22,0,18,33,5
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/12/22,0,33,66,15
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/13/22,0,45,70,26
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/14/22,0,53,62,31
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/15/22,0,43,76,22
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/16/22,0,51,61,33
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/17/22,0.32,44,46,32
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/18/22,0,39,55,24
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/19/22,0,41,63,24
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/20/22,0,47,72,28
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/21/22,0.05,44,51,32
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/22/22,0,39,49,29
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/23/22,0,40,58,25
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/24/22,0,47,74,24
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/25/22,0,47,59,31
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/26/22,0,52,84,30
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/27/22,0,53,60,36
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/28/22,0,51,80,30
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/29/22,0.32,57,66,38
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/30/22,0.02,40,45,29
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",3/31/22,0,40,65,24
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/1/22,0,49,61,32
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/2/22,0,49,75,27
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/3/22,0.4,54,61,40
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/4/22,0,48,69,40
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/5/22,0,61,79,39
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/6/22,0,45,57,33
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/7/22,0,43,61,26
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/8/22,0,46,69,24
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/9/22,0,56,81,32
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/10/22,0,58,69,41
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/11/22,0,50,74,30
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/12/22,0,65,69,30
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/13/22,0,41,50,25
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/14/22,0,40,68,17
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/15/22,0,55,77,32
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/16/22,0,46,60,28
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/17/22,0,53,79,29
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/18/22,0,50,64,34
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/19/22,0,55,84,32
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/20/22,0,66,79,49
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/21/22,0,62,82,40
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/22/22,0,73,92,50
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/23/22,0,62,71,47
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/24/22,0.11,53,61,38
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/25/22,0,46,58,37
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/26/22,0,51,77,32
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/27/22,0,59,78,38
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/28/22,0,61,84,38
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/29/22,0,65,76,44
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",4/30/22,0,57,70,36
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/1/22,0,54,75,37
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/2/22,0,59,63,38
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/3/22,0,45,72,31
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/4/22,0.67,54,64,38
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/5/22,0,51,72,43
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/6/22,0,64,88,44
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/7/22,0,69,92,46
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/8/22,0,67,88,46
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/9/22,0,78,89,59
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/10/22,0,66,81,45
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/11/22,0,70,94,45
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/12/22,0,74,84,49
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/13/22,0,62,81,42
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/14/22,0,67,86,44
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/15/22,0,69,84,47
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/16/22,0,68,89,48
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/17/22,0,73,95,47
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/18/22,0,73,89,54
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/19/22,0,69,92,43
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/20/22,0.41,56,51,33
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/21/22,0.46,37,45,33
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/22/22,0.14,43,57,39
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/23/22,0.25,51,60,43
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/24/22,0.47,49,52,44
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/25/22,0,53,73,39
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/26/22,0,62,83,43
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/27/22,0,69,92,49
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/28/22,0,71,92,50
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/29/22,0,72,88,53
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/30/22,0.01,70,76,52
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",5/31/22,0,62,75,45
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/1/22,0.29,52,56,45
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/2/22,0,58,72,52
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/3/22,0,62,77,49
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/4/22,0,67,92,48
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/5/22,0,75,91,56
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/6/22,0,73,89,54
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/7/22,0,72,88,58
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/8/22,0,70,81,61
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/9/22,0,70,89,55
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/10/22,0,74,95,54
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/11/22,0,81,102,58
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/12/22,0,83,102,62
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/13/22,0,81,102,57
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/14/22,0,80,96,58
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/15/22,0,76,90,58
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/16/22,0,77,98,59
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/17/22,0,83,100,64
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/18/22,0,83,94,67
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/19/22,0,79,91,62
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/20/22,0,75,94,57
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/21/22,0,71,75,55
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/22/22,0,65,85,48
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/23/22,0,76,96,56
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/24/22,0,80,96,59
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/25/22,0,74,79,64
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/26/22,0.02,66,69,58
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/27/22,0,66,81,58
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/28/22,0,72,95,51
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/29/22,0,77,100,52
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",6/30/22,0,84,98,65
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/1/22,0.19,72,86,61
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/2/22,0.03,71,90,57
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/3/22,0,73,94,59
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/4/22,0,80,100,60
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/5/22,0,82,97,63
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/6/22,0.19,80,95,63
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/7/22,0,75,95,61
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/8/22,0,79,98,63
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/9/22,0,83,103,65
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/10/22,0.01,87,107,64
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/11/22,0,78,90,63
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/12/22,0,76,95,60
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/13/22,0,77,103,55
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/14/22,0.04,86,103,67
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/15/22,0,81,103,64
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/16/22,0.17,85,101,67
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/17/22,0,77,98,63
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/18/22,0.11,83,105,62
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/19/22,0.06,85,103,70
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/20/22,0,79,98,66
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/21/22,0,79,100,59
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/22/22,0,83,103,61
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/23/22,0,83,108,61
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/24/22,0.07,79,96,64
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/25/22,1.2,72,85,62
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/26/22,0.01,75,93,66
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/27/22,0,76,95,66
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/28/22,0.03,75,81,66
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/29/22,0.01,69,81,64
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/30/22,0,72,91,64
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",7/31/22,0,80,98,62
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/1/22,0,80,100,60
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/2/22,0,85,102,70
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/3/22,0,84,96,64
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/4/22,0,79,97,61
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/5/22,0,81,102,63
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/6/22,0,86,98,71
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/7/22,0.25,81,95,65
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/8/22,0.04,74,88,65
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/9/22,0,76,95,62
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/10/22,0,79,94,62
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/11/22,0,80,98,60
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/12/22,0,80,98,62
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/13/22,0,81,96,60
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/14/22,0,83,100,63
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/15/22,0.01,83,96,67
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/16/22,0.34,72,83,62
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/17/22,0,69,85,62
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/18/22,0,74,91,57
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/19/22,0,76,93,59
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/20/22,0,71,78,60
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/21/22,0,69,84,58
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/22/22,0,71,87,57
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/23/22,0,72,88,54
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/24/22,0,72,89,52
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/25/22,0,74,94,53
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/26/22,0,77,88,61
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/27/22,0,74,94,56
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/28/22,0,78,98,59
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/29/22,0,78,96,58
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/30/22,0,77,92,59
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",8/31/22,0,76,96,58
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/1/22,0,75,95,55
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/2/22,0.1,77,100,56
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/3/22,0.21,76,89,61
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/4/22,0,72,93,56
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/5/22,0,75,94,55
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/6/22,0,76,100,51
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/7/22,0,77,100,55
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/8/22,0,77,101,53
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/9/22,0,74,81,59
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/10/22,0.09,58,59,51
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/11/22,0,55,74,47
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/12/22,0,65,92,44
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/13/22,0,70,93,48
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/14/22,0,73,88,57
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/15/22,0,70,88,51
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/16/22,0,69,90,50
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/17/22,0,72,90,51
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/18/22,0,71,95,45
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/19/22,0,75,96,56
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/20/22,0,77,97,56
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/21/22,0.02,73,76,53
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/22/22,0.07,54,60,50
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/23/22,0,64,90,51
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/24/22,0,69,88,48
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/25/22,0,67,78,50
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/26/22,0,66,90,46
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/27/22,0,67,87,47
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/28/22,0,70,88,53
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/29/22,0,71,90,52
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",9/30/22,0,71,88,50
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/1/22,0,67,81,50
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/2/22,0,64,76,49
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/3/22,0,61,80,45
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/4/22,0,62,76,48
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/5/22,0.17,58,67,48
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/6/22,0,57,75,42
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/7/22,0.01,51,50,43
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/8/22,0,51,67,42
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/9/22,0,54,77,35
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/10/22,0,59,80,37
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/11/22,0,63,84,42
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/12/22,0,60,80,38
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/13/22,0,53,70,35
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/14/22,0,56,82,34
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/15/22,0,57,77,34
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/16/22,0,56,59,41
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/17/22,0,49,66,33
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/18/22,0,50,72,32
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/19/22,0,55,82,32
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/20/22,0,58,81,34
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/21/22,0,60,83,41
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/22/22,0,63,81,47
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/23/22,0,69,73,42
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/24/22,0,45,50,33
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/25/22,0,43,71,22
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/26/22,0,53,65,36
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/27/22,0,44,50,32
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/28/22,0,45,63,25
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/29/22,0,43,66,23
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/30/22,0,48,63,33
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",10/31/22,0,47,71,27
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/1/22,0,51,78,29
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/2/22,0,56,77,38
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/3/22,0,53,66,37
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/4/22,0,40,50,23
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/5/22,0,41,70,20
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/6/22,0,51,58,33
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/7/22,0,42,58,30
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/8/22,0,46,79,25
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/9/22,0,65,78,48
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/10/22,0,53,57,33
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/11/22,0,34,40,18
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/12/22,0,27,49,8
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/13/22,0,32,61,12
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/14/22,0.01,35,38,27
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/15/22,0,33,38,14
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/16/22,0,27,45,10
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/17/22,0.01,27,43,14
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/18/22,0.05,21,22,6
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/19/22,0,17,43,1
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/20/22,0,26,56,3
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/21/22,0,31,56,11
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/22/22,0,34,58,13
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/23/22,0,33,63,12
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/24/22,0,42,47,24
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/25/22,0,34,58,12
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/26/22,0,37,69,16
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/27/22,0.01,42,52,24
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/28/22,0,37,62,20
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/29/22,0.11,32,34,5
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",11/30/22,0,15,35,1
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/1/22,0,31,64,12
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/2/22,0,53,64,24
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/3/22,0,31,44,13
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/4/22,0,35,51,23
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/5/22,0,41,68,23
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/6/22,0,35,54,16
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/7/22,0,33,54,17
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/8/22,0,38,56,15
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/9/22,0,29,49,9
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/10/22,0,32,53,11
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/11/22,0,33,67,12
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/12/22,0,40,61,22
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/13/22,0.01,35,33,11
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/14/22,0,19,32,6
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/15/22,0,17,32,5
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/16/22,0,20,40,0
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/17/22,0,16,34,0
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/18/22,0,16,41,-1
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/19/22,0,23,51,1
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/20/22,0,22,43,3
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/21/22,0,32,57,1
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/22/22,0.11,7,2,-15
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/23/22,0,-2,13,-10
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/24/22,0,13,47,1
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/25/22,0,27,49,12
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/26/22,0,32,49,17
USW00093058,"PUEBLO MEMORIAL AIRPORT, CO US",12/27/22,0,37,69,17
